-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
   Formation Enthalpy at 298K =          65.1468 kcal/mol
   Formation Free Gibbs Energy at 298K = 48.8407 kcal/mol
   Molecular Weight =                    28.0340 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.2233        65.1652       48.7312       54.7799       0.0184        -0.1095       
     600.0000      12.3765       68.4244       31.1140       62.1839       3.2776        -17.7267      
     800.0000      13.9808       71.0671       18.2878       65.9741       5.9203        -30.5529      
     1000.0000     15.2096       73.9917       4.7597        69.2320       8.8449        -44.0811      
     1200.0000     16.1400       77.1310       -9.3785       72.0913       11.9842       -58.2192      
     1400.0000     16.8401       80.4323       -24.0558      74.6344       15.2856       -72.8966      
     1600.0000     17.3681       83.8556       -39.2151      76.9192       18.7088       -88.0558      
     1800.0000     17.7725       87.3714       -54.8092      78.9892       22.2246       -103.6499     
     2000.0000     18.0922       90.9590       -70.7988      80.8789       25.8122       -119.6395     
     2200.0000     18.3562       94.6045       -87.1506      82.6160       29.4578       -135.9913     
     2400.0000     18.5838       98.2990       -103.8365     84.2231       33.1523       -152.6772     
     2600.0000     18.7847       102.0363      -120.8324     85.7187       36.8895       -169.6731     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE C2N2
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     N 2.0000
   Formation Enthalpy at 298K =          73.9030 kcal/mol
   Formation Free Gibbs Energy at 298K = 56.6582 kcal/mol
   Molecular Weight =                    52.0360 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.6298       73.9302       56.5423       57.9596       0.0272        -0.1158       
     600.0000      16.4082       78.4978       37.4560       68.4030       4.5948        -19.2022      
     800.0000      17.4872       81.8918       23.2698       73.2776       7.9889        -33.3884      
     1000.0000     18.3301       85.4771       8.2029        77.2742       11.5741       -48.4553      
     1200.0000     18.9833       89.2112       -7.6006       80.6765       15.3083       -64.2587      
     1400.0000     19.4861       93.0604       -24.0388      83.6423       19.1574       -80.6969      
     1600.0000     19.8725       96.9979       -41.0350      86.2706       23.0949       -97.6932      
     1800.0000     20.1717       101.0036      -58.5291      88.6292       27.1006       -115.1872     
     2000.0000     20.4079       105.0624      -76.4721      90.7672       31.1594       -133.1302     
     2200.0000     20.6003       109.1638      -94.8237      92.7216       35.2608       -151.4819     
     2400.0000     20.7630       113.3006      -113.5504     94.5212       39.3976       -170.2086     
     2600.0000     20.9052       117.4677      -132.6234     96.1889       43.5647       -189.2816     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2CN
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          62.9229 kcal/mol
   Formation Free Gibbs Energy at 298K = 45.0846 kcal/mol
   Molecular Weight =                    40.0450 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.0605       62.9490       44.9648       59.9472       0.0261        -0.1198       
     600.0000      17.3442       67.5606       25.3020       70.4310       4.6378        -19.7826      
     800.0000      19.2458       71.2298       10.6733       75.6957       8.3069        -34.4113      
